,STATION_ID,STATION_NAME,STATION_SHORTNAME,TOOLTIP,LATITUDE,LONGITUDE,ALTITUDE,TYPE,COUNTRY,ORGANIZATION,SUBBASIN
1066,0-76-4-42450740,JARDIM - DF 260,JARDIM-DF260,JARDIM - DF 260,-15.8597,-47.4756,,,Brazil,WHOS,
1067,2120,Laguna Mar Chiquita (Ansenuza),LagunaMarChi,Laguna Mar Chiquita (Ansenuza),-30.9119444444444,-62.6777777777778,,,Argentina,INA,
1068,19023,CORUMBA-3,CORUMBA-3,CORUMBA-3,-16.7861111,-47.9419444,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
1069,0-76-0-4315701000000115,RIO PARDO,RIOPARDO,RIO PARDO,-29.87222221,-52.38194443,,,Brazil,INMET,
1070,0-76-4-2950107,BOA ESPERANCA ROLANTE,BOAESPERANCA,BOA ESPERANCA ROLANTE,-29.5586,-50.5025,,,Brazil,WHOS,
1071,0-76-4-26053100,PCH SALTO BELO BARRAMENTO,PCHSALTOBELO,PCH SALTO BELO BARRAMENTO,-14.8689,-53.3014,,,Brazil,WHOS,
1072,0-76-4-66400060,PCH AGUA BRAVA JUSANTE,PCHAGUABRAVA,PCH AGUA BRAVA JUSANTE,-16.1039,-54.9908,,,Brazil,WHOS,Rio Paraguay
1073,0-76-4-1749015,UHE ITUMBIARA PIRACANJUBA,UHEITUMBIARA,UHE ITUMBIARA PIRACANJUBA,-17.3106,-49.0219,,,Brazil,WHOS,Rio Parana
1074,38,San Pedro,SanPedro,San Pedro,-33.6745267329027,-59.6497183332918,,,Argentina,INA,Rio Parana
1075,2121,Aº Monje en Autopista A01,AºMonjeenAut,Aº Monje en Autopista A01,-32.3922222222222,-60.9408333333333,,,Argentina,INA,Rio Parana
1076,0-76-4-60435200,RODEADOR - DF 435,RODEADOR-DF4,RODEADOR - DF 435,-15.725,-48.1683,,,Brazil,WHOS,Rio Parana
1077,0-76-4-20008000,RIO DO SAL,RIODOSAL,RIO DO SAL,-15.4981,-48.1406,,,Brazil,WHOS,
1078,0-76-4-75650010,PROP. RURAL ITACURUBI (CPRM),PROP.RURALIT,PROP. RURAL ITACURUBI (CPRM),-28.7425,-55.1625,,,Brazil,WHOS,Rio Uruguay
1079,0-76-4-60781000,PONTE RODAGEM,PONTERODAGEM,PONTE RODAGEM,-17.3258,-50.6819,,,Brazil,WHOS,Rio Parana
1080,0-76-4-81429000,UHE FRANCA JUQUIA BR-116,UHEFRANCAJUQ,UHE FRANCA JUQUIA BR-116,-23.9364,-47.1036,,,Brazil,WHOS,
1081,0-76-4-3054028,MARCO DAS AGUAS LAVRAS DO SUL,MARCODASAGUA,MARCO DAS AGUAS LAVRAS DO SUL,-30.7478,-54.1375,,,Brazil,WHOS,
1082,0-76-0-5107701000000591,ROSARIO OESTE,ROSARIOOESTE,ROSARIO OESTE,-14.82888888,-56.44194444,,,Brazil,INMET,Rio Paraguay
1083,0-76-4-72700000,UHE MACHADINHO JUSANTE,UHEMACHADINH,UHE MACHADINHO JUSANTE,-27.5206,-51.8108,,,Brazil,WHOS,Rio Uruguay
1084,0-76-0-4210308000000442,MAJOR VIEIRA,MAJORVIEIRA,MAJOR VIEIRA,-26.3936111,-50.36333333,,,Brazil,INMET,Rio Parana
1085,43,Villa Paranacito,VillaParanac,Villa Paranacito,-33.7,-58.65,,,Argentina,INA,Rio Parana
1086,19080,D. FRANCISCA,D.FRANCISCA,D. FRANCISCA,-29.433,-53.267,,,Brazil,SAR - Agência Nacional de Águas (ANA),
1087,0-76-4-70841500,PCH MOINHO MONTANTE,PCHMOINHOMON,PCH MOINHO MONTANTE,-28.0819,-51.2583,,,Brazil,WHOS,Rio Uruguay
1088,0-76-4-66400325,PCH SETE QUEDAS ALTAS MONTANTE,PCHSETEQUEDA,PCH SETE QUEDAS ALTAS MONTANTE,-16.2994,-55.0622,,,Brazil,WHOS,Rio Paraguay
1089,0-76-4-56800500,PCH JACARE MONTANTE 2,PCHJACAREMON,PCH JACARE MONTANTE 2,-18.9144,-43.0764,,,Brazil,WHOS,
1090,2807,Salado - El Arenal,Salado-ElAre,Salado - El Arenal,-26.3741666666667,-63.7244444444444,,,Argentina,INA,Rio Parana
1091,2113,Aº Colastiné en Autopista - AU,AºColastinée,Aº Colastiné en Autopista - AU,-32.0177777777778,-60.9902777777778,,,Argentina,INA,Rio Parana
1092,2149,Iguazú - PERFIL TIPO,Iguazú-PERFI,Iguazú - PERFIL TIPO,-25.6766666666667,-54.4213888888889,,,Argentina,INA,Rio Parana
1093,0-76-4-24720000,PCH TAMBORIL MONTANTE 2,PCHTAMBORILM,PCH TAMBORIL MONTANTE 2,-16.7658,-51.6358,,,Brazil,WHOS,
1094,0-76-4-64241200,PCH PESQUEIRO MONTANTE 2,PCHPESQUEIRO,PCH PESQUEIRO MONTANTE 2,-24.2236,-49.6886,,,Brazil,WHOS,Rio Parana
1095,0-76-0-3116159000000215,CHAPADA GAUCHA,CHAPADAGAUCH,CHAPADA GAUCHA,-15.30027777,-45.61749999,,,Brazil,INMET,
1096,0-76-0-5005004000000474,JARDIM,JARDIM,JARDIM,-21.4786111,-56.13777777,,,Brazil,INMET,Rio Paraguay
1097,0-76-4-61874000,UHE MOGI-GUACU MONTANTE,UHEMOGI-GUAC,UHE MOGI-GUACU MONTANTE,-22.3161,-46.8106,,,Brazil,WHOS,Rio Parana
1098,0-76-4-60891000,UHE CACU MONTANTE,UHECACUMONTA,UHE CACU MONTANTE,-18.3381,-51.2594,,,Brazil,WHOS,Rio Parana
1099,0-76-4-62761250,PCH SANTANA JUSANTE,PCHSANTANAJU,PCH SANTANA JUSANTE,-22.0736,-48.0628,,,Brazil,WHOS,Rio Parana
1100,15,Ituzaingó,Ituzaingó,Ituzaingó,-27.5833333333333,-56.7,,,Argentina,INA,Rio Parana
1101,0-76-4-72101000,PCH AGUDO BARRAMENTO,PCHAGUDOBARR,PCH AGUDO BARRAMENTO,-27.5242,-51.5075,,,Brazil,WHOS,Rio Uruguay
1102,0-76-4-66425000,PCH RECANTO BARRAMENTO,PCHRECANTOBA,PCH RECANTO BARRAMENTO,-14.4194,-57.8183,,,Brazil,WHOS,Rio Paraguay
1103,19090,PARAIBUNA,PARAIBUNA,PARAIBUNA,-23.3833333,-45.6666667,,,Brazil,SAR - Agência Nacional de Águas (ANA),
1104,0-76-4-84022000,PCH ANGELINA MONTANTE,PCHANGELINAM,PCH ANGELINA MONTANTE,-27.4783,-48.9761,,,Brazil,WHOS,
1105,0-76-4-87242000,TERMINAL CATSUL GUAIBA,TERMINALCATS,TERMINAL CATSUL GUAIBA,-30.1075,-51.3111,,,Brazil,WHOS,
1106,0-76-4-73440000,UHE MONJOLINHO NONOAI,UHEMONJOLINH,UHE MONJOLINHO NONOAI,-27.4822,-52.7797,,,Brazil,WHOS,Rio Uruguay
1107,0-76-4-65136550,QUITANDINHA,QUITANDINHA,QUITANDINHA,-25.855,-49.5258,,,Brazil,WHOS,Rio Parana
1108,0-76-4-70371000,CGH WILLY FALLER MONTANTE,CGHWILLYFALL,CGH WILLY FALLER MONTANTE,-27.7769,-50.9481,,,Brazil,WHOS,Rio Uruguay
1109,0-76-4-81335000,CORREGO COMPRIDO,CORREGOCOMPR,CORREGO COMPRIDO,-24.7586,-48.5086,,,Brazil,WHOS,
1110,0-76-4-58746000,PCH PIAU JUSANTE,PCHPIAUJUSAN,PCH PIAU JUSANTE,-21.5067,-43.3669,,,Brazil,WHOS,
1111,0-76-4-60110001,UHE EMBORCACAO ABADIA DOS DOURADOS,UHEEMBORCACA,UHE EMBORCACAO ABADIA DOS DOURADOS,-18.4914,-47.4067,,,Brazil,WHOS,Rio Parana
1112,60,Pepirí Miní,PepiríMiní,Pepirí Miní,-27.153744,-53.933149,,,Argentina,INA,Rio Uruguay
1113,0-76-4-58753140,PCH ANNA MARIA RIBEIRAO DAS POSSES,PCHANNAMARIA,PCH ANNA MARIA RIBEIRAO DAS POSSES,-21.4914,-43.4719,,,Brazil,WHOS,
1114,0-76-4-81710000,JACUPIRANGA,JACUPIRANGA,JACUPIRANGA,-24.6897,-48.0014,,,Brazil,WHOS,
1115,0-76-4-60670100,PCH ROCHEDO BARRAMENTO,PCHROCHEDOBA,PCH ROCHEDO BARRAMENTO,-17.3878,-49.2178,,,Brazil,WHOS,Rio Parana
1116,0-76-0-3506359000000536,BERTIOGA,BERTIOGA,BERTIOGA,-23.84472221,-46.14333333,,,Brazil,INMET,
1117,0-76-4-60793000,PCH YPE BARRAMENTO,PCHYPEBARRAM,PCH YPE BARRAMENTO,-17.7289,-50.4522,,,Brazil,WHOS,Rio Parana
1118,0-76-4-62606000,PCH JAGUARI JUSANTE,PCHJAGUARIJU,PCH JAGUARI JUSANTE,-22.8186,-46.8844,,,Brazil,WHOS,Rio Parana
1119,0-76-4-82002000,COLONIA RIO VERDE,COLONIARIOVE,COLONIA RIO VERDE,-25.16,-48.2425,,,Brazil,WHOS,
1120,0-76-4-61150001,UHE FUNIL RIBEIRAO VERMELHO,UHEFUNILRIBE,UHE FUNIL RIBEIRAO VERMELHO,-21.1903,-45.0569,,,Brazil,WHOS,Rio Parana
1121,0-76-4-60018800,UHE BATALHA MONTANTE 1,UHEBATALHAMO,UHE BATALHA MONTANTE 1,-16.7578,-47.2342,,,Brazil,WHOS,Rio Parana
1122,19017,EMBORCAÇÃO,EMBORCAÇÃO,EMBORCAÇÃO,-18.45,-47.98333,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
1123,0-76-4-62512080,CGH SANTA HELENA JUSANTE,CGHSANTAHELE,CGH SANTA HELENA JUSANTE,-23.5747,-47.4389,,,Brazil,WHOS,Rio Parana
1124,0-76-4-20130000,PCH CACHOEIRA DO LAVRINHA JUSANTE,PCHCACHOEIRA,PCH CACHOEIRA DO LAVRINHA JUSANTE,-15.5142,-49.4853,,,Brazil,WHOS,
1125,0-76-0-4303509000000155,CAMAQUA,CAMAQUA,CAMAQUA,-30.807953,-51.83424,,,Brazil,INMET,
1126,0-76-4-60026100,CASTELHANO MONTANTE PCH LAGO AZUL,CASTELHANOMO,CASTELHANO MONTANTE PCH LAGO AZUL,-17.1822,-47.5908,,,Brazil,WHOS,Rio Parana
1127,0-76-4-73658000,PCH VICTOR BAPTISTA ADAMI MONTANTE,PCHVICTORBAP,PCH VICTOR BAPTISTA ADAMI MONTANTE,-26.7094,-51.8911,,,Brazil,WHOS,Rio Uruguay
1128,0-76-4-87510015,PARQUE P.M. CAPIVARI DO SUL,PARQUEP.M.CA,PARQUE P.M. CAPIVARI DO SUL,-30.1544,-50.5528,,,Brazil,WHOS,
1129,0-76-4-66005600,PCH DIAMANTE MONTANTE1,PCHDIAMANTEM,PCH DIAMANTE MONTANTE1,-14.3272,-56.7494,,,Brazil,WHOS,Rio Paraguay
1130,0-76-4-70305000,UHE BARRA GRANDE FAZENDA MINEIRA,UHEBARRAGRAN,UHE BARRA GRANDE FAZENDA MINEIRA,-28.0894,-50.0614,,,Brazil,WHOS,Rio Uruguay
1131,0-76-4-66071380,PCH OMBREIRAS JUSANTE,PCHOMBREIRAS,PCH OMBREIRAS JUSANTE,-15.1322,-58.7297,,,Brazil,WHOS,Rio Paraguay
1132,0-76-0-4203402000W83893,CAMPO BELO SUL,CAMPOBELOSUL,CAMPO BELO SUL,-27.87999999,-50.7,,,Brazil,INMET,Rio Uruguay
1133,0-76-4-66400050,PCH AGUA PRATA JUSANTE,PCHAGUAPRATA,PCH AGUA PRATA JUSANTE,-16.0964,-55.0425,,,Brazil,WHOS,Rio Paraguay
1134,1052,Arapey Chico,ArapeyChico,Arapey Chico,-30.9499,-57.4559,,,Uruguay,INA,Rio Uruguay
1135,0-76-4-61014950,CGH ALAGOA III BARRAMENTO,CGHALAGOAIII,CGH ALAGOA III BARRAMENTO,-22.23,-44.6661,,,Brazil,WHOS,Rio Parana
1136,0-76-4-58380001,PARAIBA DO SUL,PARAIBADOSUL,PARAIBA DO SUL,-22.1628,-43.2864,,,Brazil,WHOS,
1137,0-76-4-61684500,PCH SAO JOAO MONTANTE 1,PCHSAOJOAOMO,PCH SAO JOAO MONTANTE 1,-20.8389,-46.7044,,,Brazil,WHOS,Rio Parana
1138,0-76-4-86117000,PCH SERRA DOS CAVALINHOS I ARROIO DO GOV.,PCHSERRADOSC,PCH SERRA DOS CAVALINHOS I ARROIO DO GOV.,-28.79,-50.6789,,,Brazil,WHOS,
1139,0-76-0-5208707000000007,GOIANIA,GOIANIA,GOIANIA,-16.642841,-49.220222,,,Brazil,INMET,Rio Parana
1140,0-76-4-2953074,LINHA POMERANOS AGUDO,LINHAPOMERAN,LINHA POMERANOS AGUDO,-29.5844,-53.1492,,,Brazil,WHOS,
1141,0-76-4-60390080,PCH MARTINS BARRAMENTO,PCHMARTINSBA,PCH MARTINS BARRAMENTO,-18.8106,-48.3861,,,Brazil,WHOS,Rio Parana
1142,0-76-4-60200600,PCH NOVA AURORA JUSANTE,PCHNOVAAUROR,PCH NOVA AURORA JUSANTE,-18.0708,-48.2106,,,Brazil,WHOS,Rio Parana
1143,0-76-4-58753180,PCH GUARY JUSANTE,PCHGUARYJUSA,PCH GUARY JUSANTE,-21.4947,-43.4189,,,Brazil,WHOS,
1144,19068,CAMPOS NOVOS,CAMPOSNOVOS,CAMPOS NOVOS,-27.6,-51.3166667,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Uruguay
1145,0-76-4-75188000,PCH JOSE BARASUOL RIO CONCEICAO,PCHJOSEBARAS,PCH JOSE BARASUOL RIO CONCEICAO,-28.5383,-53.8633,,,Brazil,WHOS,Rio Uruguay
1146,0-76-0-4303608000000535,CAMBARA DO SUL,CAMBARADOSUL,CAMBARA DO SUL,-29.04916666,-50.14972221,,,Brazil,INMET,
1147,0-76-4-65960001,UHE GOV. JOSE RICHA AGUAS DO VERE,UHEGOV.JOSER,UHE GOV. JOSE RICHA AGUAS DO VERE,-25.7739,-52.9244,,,Brazil,WHOS,Rio Parana
1148,0-76-4-74356000,PCH TAMBAU JUSANTE,PCHTAMBAUJUS,PCH TAMBAU JUSANTE,-27.4303,-53.5611,,,Brazil,WHOS,Rio Uruguay
1149,0-76-4-56610100,PCH RIO PIRACICABA MONTANTE,PCHRIOPIRACI,PCH RIO PIRACICABA MONTANTE,-19.93,-43.1731,,,Brazil,WHOS,
1150,0-76-0-3139003000000552,MACHADO,MACHADO,MACHADO,-21.680722,-45.944389,,,Brazil,INMET,Rio Parana
1151,2731,Río Aguapey - La Sirena,RíoAguapey-L,Río Aguapey - La Sirena,-28.4166666666667,-56.5422222222222,,,Argentina,INA,Rio Uruguay
1152,0-76-0-5003702000000118,DOURADOS,DOURADOS,DOURADOS,-22.19388888,-54.91138888,,,Brazil,INMET,Rio Parana
1153,1701,Gualeguaychú FdX,Gualeguaychú,Gualeguaychú FdX,-33.0666666666667,-58.4166666666667,,,Argentina,INA,Rio Uruguay
1154,19003,FUNIL-MG,FUNIL-MG,FUNIL-MG,-21.1175,-44.9380556,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
1155,0-76-4-1848060,UHE ITUMBIARA FAZENDA ROSAS,UHEITUMBIARA,UHE ITUMBIARA FAZENDA ROSAS,-18.3233,-48.2264,,,Brazil,WHOS,Rio Parana
1156,0-76-4-42459080,UHE QUEIMADO BARRAMENTO,UHEQUEIMADOB,UHE QUEIMADO BARRAMENTO,-16.2106,-47.3233,,,Brazil,WHOS,
1157,0-76-4-62744080,UHE BARIRI BARRAMENTO,UHEBARIRIBAR,UHE BARIRI BARRAMENTO,-22.1533,-48.7525,,,Brazil,WHOS,Rio Parana
1158,0-76-4-87399000,PASSO DAS CANOAS - AUXILIAR,PASSODASCANO,PASSO DAS CANOAS - AUXILIAR,-29.9644,-50.9778,,,Brazil,WHOS,
1159,0-76-4-2450009,BOM JARDIM MONTANTE,BOMJARDIMMON,BOM JARDIM MONTANTE,-24.6778,-50.4844,,,Brazil,WHOS,Rio Parana
1160,0-76-4-1848055,UHE ITUMBIARA TUPACIGUARA,UHEITUMBIARA,UHE ITUMBIARA TUPACIGUARA,-18.6217,-48.6847,,,Brazil,WHOS,Rio Parana
1161,71,Yapeyú,Yapeyú,Yapeyú,-29.470031,-56.810674,,,Argentina,INA,Rio Uruguay
1162,0-76-0-5104609000000414,ITIQUIRA,ITIQUIRA,ITIQUIRA,-17.17499999,-54.50166666,,,Brazil,INMET,Rio Paraguay
1163,19035,HENRY BORDEN,HENRYBORDEN,HENRY BORDEN,-23.8797222,-46.4383333,,,Brazil,SAR - Agência Nacional de Águas (ANA),
1164,0-76-0-3156908000000095,SACRAMENTO,SACRAMENTO,SACRAMENTO,-19.87527777,-47.43416666,,,Brazil,INMET,Rio Parana
1165,19026,C. DOURADA,C.DOURADA,C. DOURADA,-18.5,-49.5,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
1166,0-76-4-40680000,ENTRE RIOS DE MINAS,ENTRERIOSDEM,ENTRE RIOS DE MINAS,-20.6611,-44.0722,,,Brazil,WHOS,
1167,0-76-4-73819000,PCH CORACAO BARRAMENTO,PCHCORACAOBA,PCH CORACAO BARRAMENTO,-26.8544,-52.9006,,,Brazil,WHOS,Rio Uruguay
1168,0-76-0-4311304000W83916,LAGOA VERMELHA,LAGOAVERMELH,LAGOA VERMELHA,-28.22249999,-51.51277777,,,Brazil,INMET,Rio Uruguay
1169,0-76-0-4106407000W83661,CORNELIO PROCOPIO,CORNELIOPROC,CORNELIO PROCOPIO,-23.15,-50.6,,,Brazil,INMET,Rio Parana
1170,0-76-4-61696000,UHE MARECHAL MAS. DE MORAES RIO SAO JOAO,UHEMARECHALM,UHE MARECHAL MAS. DE MORAES RIO SAO JOAO,-20.6689,-46.8014,,,Brazil,WHOS,Rio Parana
1171,0-76-4-87313000,LAGOA DE ITAPEVA,LAGOADEITAPE,LAGOA DE ITAPEVA,-29.5192,-49.9147,,,Brazil,WHOS,
1172,0-76-0-5206206000000280,CRISTALINA,CRISTALINA,CRISTALINA,-16.78499999,-47.61305555,,,Brazil,INMET,Rio Parana
1173,0-76-4-41311000,PCH MADAME DENISE NOVA ESPERANCA,PCHMADAMEDEN,PCH MADAME DENISE NOVA ESPERANCA,-19.6878,-43.6011,,,Brazil,WHOS,
1174,0-76-4-60358080,UHE AMADOR AGUIAR I BARRAMENTO,UHEAMADORAGU,UHE AMADOR AGUIAR I BARRAMENTO,-18.7892,-48.1481,,,Brazil,WHOS,Rio Parana
1175,0-76-0-3516200000000031,FRANCA,FRANCA,FRANCA,-20.58444444,-47.38249999,,,Brazil,INMET,Rio Parana
1176,0-76-0-4207502000000080,INDAIAL,INDAIAL,INDAIAL,-26.91361111,-49.26805554,,,Brazil,INMET,
1177,0-76-4-62373000,PCH RASGAO BARRAMENTO,PCHRASGAOBAR,PCH RASGAO BARRAMENTO,-23.3828,-47.0286,,,Brazil,WHOS,Rio Parana
1178,0-76-4-66420000,PCH POXOREO MONTANTE,PCHPOXOREOMO,PCH POXOREO MONTANTE,-15.7975,-54.3608,,,Brazil,WHOS,Rio Paraguay
1179,0-76-4-40291000,PCH CAIXAO BARRAMENTO,PCHCAIXAOBAR,PCH CAIXAO BARRAMENTO,-20.0611,-44.6069,,,Brazil,WHOS,
1180,0-76-4-42251000,FAZENDA CORREGO DO OURO,FAZENDACORRE,FAZENDA CORREGO DO OURO,-17.6133,-46.8592,,,Brazil,WHOS,
1181,0-76-4-40410200,CGH JOAO DE DEUS JUSANTE 2,CGHJOAODEDEU,CGH JOAO DE DEUS JUSANTE 2,-19.5964,-45.1044,,,Brazil,WHOS,
1182,0-76-0-3508603000000562,CACHOEIRA PAULISTA,CACHOEIRAPAU,CACHOEIRA PAULISTA,-22.68888888,-45.00555555,,,Brazil,INMET,
1183,0-76-4-61268700,PCH NINHO DA AGUIA MONTANTE,PCHNINHODAAG,PCH NINHO DA AGUIA MONTANTE,-22.4992,-45.3139,,,Brazil,WHOS,Rio Parana
1184,0-76-4-62512092,PCH VOTORANTIM JUSANTE,PCHVOTORANTI,PCH VOTORANTIM JUSANTE,-23.5414,-47.3944,,,Brazil,WHOS,Rio Parana
1185,1064,Solari,Solari,Solari,-29.377358,-58.193534,,,Argentina,INA,Rio Uruguay
1186,0-76-4-73250500,PCH SAO LUIZ BARRAMENTO,PCHSAOLUIZBA,PCH SAO LUIZ BARRAMENTO,-26.9406,-51.9528,,,Brazil,WHOS,Rio Uruguay
1187,0-76-4-86490500,PCH BOA FE MONTANTE,PCHBOAFEMONT,PCH BOA FE MONTANTE,-28.7117,-51.8525,,,Brazil,WHOS,
1188,0-76-4-42690001,PORTO DA EXTREMA,PORTODAEXTRE,PORTO DA EXTREMA,-17.0303,-46.0136,,,Brazil,WHOS,
1189,0-76-4-58240080,UHE FUNIL BARRAMENTO,UHEFUNILBARR,UHE FUNIL BARRAMENTO,-22.5303,-44.5669,,,Brazil,WHOS,
1190,0-76-4-61487080,PCH CRISTINA JUSANTE,PCHCRISTINAJ,PCH CRISTINA JUSANTE,-22.1597,-45.2828,,,Brazil,WHOS,Rio Parana
1191,1708,La Plata,LaPlata,La Plata,-34.8339004516602,-57.8800010681152,,,Argentina,INA,Rio de la Plata
1192,0-76-4-2143162,PCH MARMELOS CHAPEU DUVAS,PCHMARMELOSC,PCH MARMELOS CHAPEU DUVAS,-21.58527777,-43.52722221,,,Brazil,WHOS,
1193,1058,Colonia Palma,ColoniaPalma,Colonia Palma,-30.580333,-57.680318,,,Uruguay,INA,Rio Uruguay
1194,0-76-0-4321907000W83879,TRES PASSOS,TRESPASSOS,TRES PASSOS,-27.45,-53.93,,,Brazil,INMET,Rio Uruguay
1195,0-76-4-24180080,PCH SAO DOMINGOS JUSANTE,PCHSAODOMING,PCH SAO DOMINGOS JUSANTE,-16.2986,-52.7028,,,Brazil,WHOS,
1196,0-76-0-3505500000000460,BARRETOS,BARRETOS,BARRETOS,-20.55916666,-48.54499999,,,Brazil,INMET,Rio Parana
1197,0-76-4-60714000,UHE SAO SIMAO FAZENDA BOA VISTA GO,UHESAOSIMAOF,UHE SAO SIMAO FAZENDA BOA VISTA GO,-17.1083,-49.6892,,,Brazil,WHOS,Rio Parana
1198,1059,Belén,Belén,Belén,-30.787252,-57.78309,,,Uruguay,INA,Rio Uruguay
1199,0-76-4-64516080,UHE CAPIVARA BARRAMENTO,UHECAPIVARAB,UHE CAPIVARA BARRAMENTO,-22.6628,-51.3594,,,Brazil,WHOS,Rio Parana
1200,0-76-4-61536000,PCH BOA VISTA II MONTANTE 1,PCHBOAVISTAI,PCH BOA VISTA II MONTANTE 1,-21.5931,-45.4272,,,Brazil,WHOS,Rio Parana
1201,0-76-4-85306000,PCH ERNESTO JORGE DREHER PONTE BR158,PCHERNESTOJO,PCH ERNESTO JORGE DREHER PONTE BR158,-28.935,-53.6433,,,Brazil,WHOS,
1202,0-76-4-84597300,PCH CAPIVARI JUSANTE,PCHCAPIVARIJ,PCH CAPIVARI JUSANTE,-28.1175,-48.9714,,,Brazil,WHOS,
1203,0-76-4-74300200,PCH GARCA BRANCA JUSANTE,PCHGARCABRAN,PCH GARCA BRANCA JUSANTE,-26.5869,-53.4281,,,Brazil,WHOS,Rio Uruguay
1204,1046,Paso Potrero,PasoPotrero,Paso Potrero,-31.444635,-56.84021,,,Uruguay,INA,Rio Uruguay
1205,0-76-4-41972000,PCH SANTA HELENA JUSANTE,PCHSANTAHELE,PCH SANTA HELENA JUSANTE,-17.7497,-44.5,,,Brazil,WHOS,
1206,0-76-4-65948000,PONTE MARMELEIRO MTE. ETA,PONTEMARMELE,PONTE MARMELEIRO MTE. ETA,-26.1525,-53.02,,,Brazil,WHOS,Rio Parana
1207,0-76-0-3135209000000521,JANUARIA,JANUARIA,JANUARIA,-15.448089,-44.366313,,,Brazil,INMET,
1208,0-76-1-3506003000W83722,BAURU,BAURU,BAURU,-22.34,-49.05,,,Brazil,WHOS,Rio Parana
1209,2187,Rio Grande Tarija-El Cajón,RioGrandeTar,Rio Grande Tarija-El Cajón,-22.3266666666667,-64.1263888888889,,,Argentina,INA,Rio Paraguay
1210,0-76-4-58351500,"UEL VIGARIO DESCARGA D""AGUA",UELVIGARIODE,"UEL VIGARIO DESCARGA D""AGUA",-22.63,-43.895,,,Brazil,WHOS,
1211,0-76-1-4108304000W83827,FOZ IGUACU - AEROPORTO,FOZIGUACU-AE,FOZ IGUACU - AEROPORTO,-25.6,-54.48,,,Brazil,WHOS,Rio Parana
1212,1071,Mocoretá Medio,MocoretáMedi,Mocoretá Medio,-30.214445,-57.966907,,,Argentina,INA,Rio Uruguay
1213,0-76-4-42255500,SANTA IZABEL,SANTAIZABEL,SANTA IZABEL,-17.2656,-46.9556,,,Brazil,WHOS,
1214,0-76-4-81139500,CERRO AZUL MONTANTE,CERROAZULMON,CERRO AZUL MONTANTE,-24.8433,-49.2733,,,Brazil,WHOS,
1215,0-76-4-62776780,PCH GAVIAO PEIXOTO JUSANTE,PCHGAVIAOPEI,PCH GAVIAO PEIXOTO JUSANTE,-21.8503,-48.4892,,,Brazil,WHOS,Rio Parana
1216,0-76-0-5200605000000208,ALTO PARAISO DE GOIAS,ALTOPARAISOD,ALTO PARAISO DE GOIAS,-14.13305554,-47.52333332,,,Brazil,INMET,
1217,0-76-4-66420160,PCH POXOREO RIO AREIA,PCHPOXOREORI,PCH POXOREO RIO AREIA,-15.8342,-54.4056,,,Brazil,WHOS,Rio Paraguay
1218,0-76-4-84075000,CGH AGUTI BARRAMENTO,CGHAGUTIBARR,CGH AGUTI BARRAMENTO,-27.3194,-49.1008,,,Brazil,WHOS,
1219,0-76-4-41135000,PIRAPORA BARREIRO,PIRAPORABARR,PIRAPORA BARREIRO,-17.3692,-44.9431,,,Brazil,WHOS,
1220,0-76-4-87401750,CORSAN ALVORADA,CORSANALVORA,CORSAN ALVORADA,-29.9683,-51.0367,,,Brazil,WHOS,
1221,2202,Río Cuarto en RN8,RíoCuartoenR,Río Cuarto en RN8,-33.1386111111111,-64.2847222222222,,,Argentina,INA,Rio Parana
1222,0-76-4-64547500,PCH SALTO BANDEIRANTES BARRAMENTO,PCHSALTOBAND,PCH SALTO BANDEIRANTES BARRAMENTO,-22.9864,-51.8222,,,Brazil,WHOS,Rio Parana
1223,0-76-4-66164600,PCH CASCA II MONTANTE 3,PCHCASCAIIMO,PCH CASCA II MONTANTE 3,-15.5175,-55.4028,,,Brazil,WHOS,Rio Paraguay
1224,0-76-4-58591000,PCH MONTE SERRAT MONTANTE 1,PCHMONTESERR,PCH MONTE SERRAT MONTANTE 1,-22.005,-43.3211,,,Brazil,WHOS,
1225,2673,Rio Colastine RN N° 168,RioColastine,Rio Colastine RN N° 168,-31.6611111111111,-60.6019444444444,,,Argentina,INA,Rio Parana
1226,0-76-4-61819080,UHE LIMOEIRO BARRAMENTO,UHELIMOEIROB,UHE LIMOEIRO BARRAMENTO,-21.6253,-47.0094,,,Brazil,WHOS,Rio Parana
1227,0-76-4-74467000,PCH MARCO BALDO JUSANTE,PCHMARCOBALD,PCH MARCO BALDO JUSANTE,-27.5647,-53.7869,,,Brazil,WHOS,Rio Uruguay
1228,13,Santa Ana,SantaAna,Santa Ana,-27.33509,-55.588412,,,Argentina,INA,Rio Parana
1229,0-76-4-65826612,PCH DERIVACAO DO RIO JORDAO BARRAMENTO,PCHDERIVACAO,PCH DERIVACAO DO RIO JORDAO BARRAMENTO,-25.7542,-52.0872,,,Brazil,WHOS,Rio Parana
1230,0-76-4-63001638,PCH INDAIAZINHO JUSANTE,PCHINDAIAZIN,PCH INDAIAZINHO JUSANTE,-19.2033,-52.3522,,,Brazil,WHOS,Rio Parana
